step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1991.77	13.28ms	36.96ms	0
2200	2195.94	23.40ms	54.24ms	0
2400	2373.96	18.23ms	44.99ms	0
2600	2578.55	25.55ms	109.82ms	0
2800	2793.24	34.76ms	196.86ms	0
3000	2946.41	59.04ms	320.77ms	0
3200	3159.93	58.04ms	178.69ms	0
3400	3355.02	100.76ms	220.03ms	0
3600	3568.42	240.87ms	676.35ms	0
3800	3678.84	1.18s	1.84s	0
4000	3627.81	2.64s	5.71s	0
