step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1994.17	12.52ms	38.21ms	0
2200	2195.75	15.26ms	41.60ms	0
2400	2374.86	31.07ms	64.57ms	0
2600	2580.85	24.19ms	52.03ms	0
2800	2793.90	31.44ms	93.44ms	0
3000	2954.23	51.03ms	132.22ms	0
3200	3163.95	92.30ms	267.77ms	0
3400	3356.24	252.80ms	717.31ms	0
3600	3401.81	2.23s	3.36s	0
3800	3551.11	1.89s	4.32s	0
4000	3561.95	3.09s	8.36s	0
