step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1993.79	13.06ms	41.12ms	0
2200	2196.25	22.49ms	55.39ms	0
2400	2374.90	25.48ms	58.33ms	0
2600	2580.64	30.77ms	97.02ms	0
2800	2794.29	30.69ms	85.89ms	0
3000	2947.41	77.74ms	484.35ms	0
3200	3164.02	118.66ms	486.65ms	0
3400	3355.92	588.97ms	1.68s	0
3600	3563.40	945.67ms	2.54s	0
3800	3673.93	1.19s	1.88s	0
4000	3643.88	2.59s	5.39s	0
