service	pod	key	value
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	spans_received	88647
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	spans_flushed	88647
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	spans_sent	88647
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	batches_sent	11276
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	spans_dropped	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	batches_dropped	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	cp_received	44323
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	lp_received	44324
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	cp_sent	44323
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	lp_sent	44324
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	cp_dropped	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	lp_dropped	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	send_deadline	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	send_unavailable	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	send_exhausted	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	send_canceled	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	send_other	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	hp_buffer_depth	0
wrk2api	wrk2api-service-sb-esrev0-ctr-cngn2	lp_buffer_depth	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	spans_received	3213551
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	spans_flushed	3213551
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	spans_sent	3213551
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	batches_sent	43156
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	spans_dropped	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	batches_dropped	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	cp_received	2811856
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	lp_received	401695
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	cp_sent	2811856
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	lp_sent	401695
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	cp_dropped	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	lp_dropped	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	send_deadline	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	send_unavailable	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	send_exhausted	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	send_canceled	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	send_other	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	hp_buffer_depth	0
composepost	composepost-service-sb-esrev0-ctr-869cb4b5ff-pjmhs	lp_buffer_depth	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	spans_received	803372
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	spans_flushed	803372
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	spans_sent	803372
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	batches_sent	10791
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	spans_dropped	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	batches_dropped	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	cp_received	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	lp_received	803372
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	cp_sent	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	lp_sent	803372
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	cp_dropped	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	lp_dropped	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	send_deadline	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	send_unavailable	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	send_exhausted	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	send_canceled	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	send_other	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	hp_buffer_depth	0
hometimeline	hometimeline-service-sb-esrev0-ctr-bd8f457db-qb8b2	lp_buffer_depth	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	spans_received	401695
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	spans_flushed	401695
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	spans_sent	401695
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	batches_sent	5394
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	spans_dropped	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	batches_dropped	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	cp_received	401695
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	lp_received	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	cp_sent	401695
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	lp_sent	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	cp_dropped	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	lp_dropped	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	send_deadline	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	send_unavailable	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	send_exhausted	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	send_canceled	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	send_other	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	hp_buffer_depth	0
media	media-service-sb-esrev0-ctr-79c66ddb77-n2pdc	lp_buffer_depth	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	spans_received	401686
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	spans_flushed	401686
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	spans_sent	401686
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	batches_sent	5393
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	spans_dropped	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	batches_dropped	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	cp_received	401686
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	lp_received	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	cp_sent	401686
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	lp_sent	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	cp_dropped	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	lp_dropped	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	send_deadline	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	send_unavailable	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	send_exhausted	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	send_canceled	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	send_other	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	hp_buffer_depth	0
post-storage	post-storage-service-sb-esrev0-ctr-df7545c7d-wb4k2	lp_buffer_depth	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	spans_received	515520
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	spans_flushed	515520
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	spans_sent	515520
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	batches_sent	5894
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	spans_dropped	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	batches_dropped	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	cp_received	477896
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	lp_received	37624
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	cp_sent	477896
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	lp_sent	37624
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	cp_dropped	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	lp_dropped	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	send_deadline	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	send_unavailable	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	send_exhausted	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	send_canceled	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	send_other	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	hp_buffer_depth	0
socialgraph	socialgraph-service-sb-esrev0-ctr-588794648c-kdg66	lp_buffer_depth	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	spans_received	1205103
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	spans_flushed	1205103
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	spans_sent	1205103
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	batches_sent	16185
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	spans_dropped	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	batches_dropped	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	cp_received	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	lp_received	1205103
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	cp_sent	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	lp_sent	1205103
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	cp_dropped	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	lp_dropped	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	send_deadline	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	send_unavailable	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	send_exhausted	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	send_canceled	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	send_other	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	hp_buffer_depth	0
text	text-service-sb-esrev0-ctr-74f566b99b-zrjp5	lp_buffer_depth	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	spans_received	401695
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	spans_flushed	401695
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	spans_sent	401695
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	batches_sent	5395
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	spans_dropped	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	batches_dropped	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	cp_received	401695
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	lp_received	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	cp_sent	401695
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	lp_sent	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	cp_dropped	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	lp_dropped	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	send_deadline	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	send_unavailable	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	send_exhausted	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	send_canceled	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	send_other	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	hp_buffer_depth	0
uniqueid	uniqueid-service-sb-esrev0-ctr-668dd5d579-l4rps	lp_buffer_depth	0
urlshorten	urlshorten-service-sb-esrev0-ctr-55b98489b6-cvlbh	spans_received	401695
urlshorten	urlshorten-service-sb-esrev0-ctr-55b98489b6-cvlbh	spans_flushed	401695
