step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.31	18.10ms	49.53ms	0
2200	2197.14	17.77ms	47.62ms	0
2400	2373.65	25.27ms	55.58ms	0
2600	2579.31	23.96ms	56.93ms	0
2800	2793.76	35.42ms	93.12ms	0
3000	2958.19	61.11ms	158.46ms	0
3200	3163.71	89.39ms	256.38ms	0
3400	3355.38	174.23ms	463.10ms	0
3600	3525.68	1.13s	2.31s	0
3800	3591.40	1.43s	3.70s	0
4000	3632.33	2.62s	7.53s	0
