step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1990.56	15.71ms	40.06ms	0
2200	2196.29	21.63ms	53.06ms	0
2400	2374.69	17.87ms	42.75ms	0
2600	2581.84	26.56ms	53.28ms	0
2800	2795.69	38.27ms	345.34ms	0
3000	2962.05	71.21ms	296.96ms	0
3200	3162.43	52.87ms	147.84ms	0
3400	3351.80	125.29ms	258.05ms	0
3600	3568.15	230.35ms	525.31ms	0
3800	3395.56	4.58s	6.43s	0
4000	3443.21	3.57s	8.25s	0
