step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.46	18.42ms	51.36ms	0
2200	2194.93	19.65ms	47.46ms	0
2400	2372.29	26.36ms	58.88ms	0
2600	2577.71	25.59ms	63.13ms	0
2800	2794.74	30.59ms	71.55ms	0
3000	2961.92	52.01ms	142.21ms	0
3200	3165.57	95.28ms	204.29ms	0
3400	3355.55	354.58ms	857.60ms	0
3600	3468.81	1.69s	2.20s	0
3800	3542.93	1.83s	3.90s	0
4000	3474.39	3.46s	7.87s	0
