step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1993.78	17.26ms	45.95ms	0
2200	2197.01	23.51ms	54.78ms	0
2400	2375.17	16.98ms	41.02ms	0
2600	2576.69	30.01ms	147.07ms	0
2800	2791.98	40.29ms	206.98ms	0
3000	2963.69	67.39ms	323.07ms	0
3200	3163.39	50.80ms	136.57ms	0
3400	3358.82	88.84ms	226.94ms	0
3600	3549.84	189.18ms	435.71ms	0
3800	3697.92	1.01s	2.45s	0
4000	3606.20	3.29s	7.95s	0
