step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.33	12.21ms	35.36ms	0
2200	2197.80	22.34ms	54.37ms	0
2400	2372.87	29.20ms	60.96ms	0
2600	2580.06	31.87ms	70.08ms	0
2800	2791.80	34.82ms	75.65ms	0
3000	2958.03	55.88ms	158.08ms	0
3200	3161.90	113.22ms	443.39ms	0
3400	3359.20	499.90ms	1.22s	0
3600	3540.74	1.15s	2.17s	0
3800	3637.50	1.14s	2.49s	0
4000	3529.93	3.55s	7.06s	0
