step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.61	13.17ms	44.10ms	0
2200	2196.66	25.52ms	57.44ms	0
2400	2373.15	23.10ms	55.29ms	0
2600	2576.27	20.61ms	52.35ms	0
2800	2794.84	36.08ms	90.56ms	0
3000	2956.50	49.33ms	124.61ms	0
3200	3165.40	74.22ms	200.06ms	0
3400	3357.48	200.89ms	640.00ms	0
3600	3566.19	830.84ms	1.74s	0
3800	3526.87	3.06s	5.10s	0
4000	3573.73	3.31s	8.40s	0
