step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.10	12.48ms	33.82ms	0
2200	2197.42	18.79ms	47.74ms	0
2400	2373.60	18.74ms	46.85ms	0
2600	2577.63	17.47ms	40.96ms	0
2800	2794.92	29.66ms	70.08ms	0
3000	2960.06	38.35ms	83.01ms	0
3200	3159.11	39.49ms	131.58ms	0
3400	3356.76	91.29ms	235.26ms	0
3600	3567.28	371.83ms	923.14ms	0
3800	3690.57	686.14ms	1.67s	0
4000	3608.91	3.06s	7.59s	0
