step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.08	17.88ms	49.06ms	0
2200	2194.65	20.55ms	52.10ms	0
2400	2373.48	24.39ms	56.42ms	0
2600	2578.25	32.73ms	81.15ms	0
2800	2794.39	35.29ms	90.30ms	0
3000	2961.95	149.61ms	609.79ms	0
3200	3160.77	119.78ms	286.46ms	0
3400	3354.48	227.27ms	492.80ms	0
3600	3513.62	825.17ms	1.45s	0
3800	3616.07	1.48s	2.94s	0
4000	3633.18	2.44s	5.35s	0
