step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.87	17.59ms	52.48ms	0
2200	2197.66	20.59ms	50.49ms	0
2400	2373.66	19.40ms	42.27ms	0
2600	2580.35	26.19ms	60.90ms	0
2800	2795.37	38.41ms	96.51ms	0
3000	2954.47	63.77ms	230.53ms	0
3200	3165.19	103.49ms	361.73ms	0
3400	3357.30	237.24ms	794.11ms	0
3600	3376.32	2.59s	3.99s	0
3800	3614.33	1.77s	3.65s	0
4000	3640.88	2.62s	7.67s	0
