step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.80	14.27ms	49.44ms	0
2200	2195.98	23.97ms	59.42ms	0
2400	2373.54	22.94ms	52.99ms	0
2600	2578.11	28.45ms	61.28ms	0
2800	2793.07	33.00ms	76.35ms	0
3000	2958.35	100.39ms	388.10ms	0
3200	3157.96	152.83ms	522.24ms	0
3400	3357.21	183.08ms	637.44ms	0
3600	3555.41	1.07s	2.13s	0
3800	3545.53	2.44s	4.37s	0
4000	3562.21	3.64s	8.75s	0
