step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1991.64	18.32ms	45.15ms	0
2200	2197.48	24.71ms	54.30ms	0
2400	2374.61	17.60ms	55.62ms	0
2600	2580.27	22.60ms	107.65ms	0
2800	2795.37	30.09ms	65.66ms	0
3000	2960.71	85.50ms	402.43ms	0
3200	3153.84	384.44ms	1.52s	0
3400	3357.36	245.58ms	693.76ms	0
3600	3559.10	640.61ms	1.59s	0
3800	3411.58	3.68s	6.60s	0
4000	3545.27	3.83s	8.71s	0
