step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.83	13.61ms	46.65ms	0
2200	2197.45	24.60ms	59.42ms	0
2400	2373.40	23.72ms	54.88ms	0
2600	2580.53	21.58ms	48.70ms	0
2800	2794.22	36.46ms	77.18ms	0
3000	2959.48	58.83ms	158.46ms	0
3200	3157.49	86.19ms	224.64ms	0
3400	3355.30	147.36ms	381.95ms	0
3600	3553.78	376.84ms	840.70ms	0
3800	3579.47	2.01s	4.14s	0
4000	3604.08	3.09s	8.17s	0
