step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.04	13.65ms	37.95ms	0
2200	2196.86	25.89ms	59.01ms	0
2400	2374.54	29.85ms	61.47ms	0
2600	2578.04	22.60ms	49.63ms	0
2800	2794.08	37.15ms	109.38ms	0
3000	2961.41	65.87ms	157.31ms	0
3200	3163.28	93.86ms	255.23ms	0
3400	3357.26	160.21ms	544.26ms	0
3600	3536.73	1.41s	2.36s	0
3800	3647.15	1.61s	3.21s	0
4000	3551.66	3.33s	9.00s	0
