step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.77	12.65ms	39.07ms	0
2200	2192.58	19.51ms	50.97ms	0
2400	2374.99	22.40ms	54.59ms	0
2600	2571.89	31.15ms	61.60ms	0
2800	2787.81	50.17ms	236.03ms	0
3000	2958.17	59.13ms	167.29ms	0
3200	3163.10	93.02ms	237.70ms	0
3400	3358.71	456.54ms	1.21s	0
3600	3529.39	1.07s	1.88s	0
3800	3683.75	1.29s	2.40s	0
4000	3547.70	3.53s	8.93s	0
