step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.36	16.50ms	51.39ms	0
2200	2195.09	19.81ms	50.14ms	0
2400	2371.67	25.57ms	61.34ms	0
2600	2579.19	21.69ms	59.13ms	0
2800	2795.38	38.21ms	163.07ms	0
3000	2958.61	34.93ms	122.18ms	0
3200	3161.80	56.69ms	293.63ms	0
3400	3357.01	104.90ms	472.32ms	0
3600	3568.12	155.43ms	369.15ms	0
3800	3616.61	1.88s	3.46s	0
4000	3602.02	3.24s	8.19s	0
