step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.07	11.58ms	36.96ms	0
2200	2194.04	14.92ms	41.47ms	0
2400	2370.29	15.43ms	39.90ms	0
2600	2570.33	24.31ms	56.83ms	0
2800	2795.18	32.52ms	69.76ms	0
3000	2961.46	44.53ms	91.01ms	0
3200	3159.09	51.01ms	165.25ms	0
3400	3356.92	83.47ms	192.38ms	0
3600	3562.90	155.28ms	362.24ms	0
3800	3676.53	749.86ms	2.19s	0
4000	3560.96	3.49s	9.19s	0
