step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.66	15.40ms	44.22ms	0
2200	2195.41	23.17ms	52.70ms	0
2400	2372.74	26.70ms	62.14ms	0
2600	2580.67	18.75ms	40.35ms	0
2800	2793.71	28.29ms	64.77ms	0
3000	2960.64	34.37ms	100.22ms	0
3200	3161.59	51.40ms	145.15ms	0
3400	3349.15	239.30ms	756.22ms	0
3600	3559.48	374.62ms	724.48ms	0
3800	3688.59	1.26s	1.83s	0
4000	3668.24	2.27s	5.17s	0
