service	pod	key	value
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	spans_received	434061
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	spans_flushed	434061
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	spans_sent	434061
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	batches_sent	21588
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	spans_dropped	0
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	batches_dropped	0
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	send_deadline	0
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	send_unavailable	0
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	send_exhausted	0
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	send_canceled	0
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	send_other	0
wrk2api	wrk2api-service-vrev1-ctr-2f7nc	buffer_depth	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	spans_received	15439484
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	spans_flushed	15439484
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	spans_sent	15439484
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	batches_sent	84497
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	spans_dropped	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	batches_dropped	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	send_deadline	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	send_unavailable	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	send_exhausted	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	send_canceled	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	send_other	0
composepost	composepost-service-vrev1-ctr-84886fbc88-vchvx	buffer_depth	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	spans_received	3859816
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	spans_flushed	3859816
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	spans_sent	3859816
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	batches_sent	21120
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	spans_dropped	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	batches_dropped	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	send_deadline	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	send_unavailable	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	send_exhausted	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	send_canceled	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	send_other	0
hometimeline	hometimeline-service-vrev1-ctr-5dddcdd697-t8cwg	buffer_depth	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	spans_received	1929928
media	media-service-vrev1-ctr-567df6f58-q9wvg	spans_flushed	1929928
media	media-service-vrev1-ctr-567df6f58-q9wvg	spans_sent	1929928
media	media-service-vrev1-ctr-567df6f58-q9wvg	batches_sent	10567
media	media-service-vrev1-ctr-567df6f58-q9wvg	spans_dropped	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	batches_dropped	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	send_deadline	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	send_unavailable	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	send_exhausted	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	send_canceled	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	send_other	0
media	media-service-vrev1-ctr-567df6f58-q9wvg	buffer_depth	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	spans_received	1929908
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	spans_flushed	1929908
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	spans_sent	1929908
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	batches_sent	10560
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	spans_dropped	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	batches_dropped	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	send_deadline	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	send_unavailable	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	send_exhausted	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	send_canceled	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	send_other	0
post-storage	post-storage-service-vrev1-ctr-7dc7588956-f7t2c	buffer_depth	0
socialgraph	socialgraph-service-vrev1-ctr-6459ccddf-lvxmj	spans_received	2043742
socialgraph	socialgraph-service-vrev1-ctr-6459ccddf-lvxmj	spans_flushed	2043742
socialgraph	socialgraph-service-vrev1-ctr-6459ccddf-lvxmj	spans_sent	2043742
socialgraph	socialgraph-service-vrev1-ctr-6459ccddf-lvxmj	batches_sent	11079
socialgraph	socialgraph-service-vrev1-ctr-6459ccddf-lvxmj	spans_dropped	0
socialgraph	socialgraph-service-vrev1-ctr-6459ccddf-lvxmj	batches_dropped	0
socialgraph	socialgraph-service-vrev1-ctr-6459ccddf-lvxmj	send_deadline	0
