step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.10	19.57ms	49.02ms	0
2200	2195.51	18.59ms	52.19ms	0
2400	2374.93	22.36ms	53.41ms	0
2600	2580.78	17.83ms	40.38ms	0
2800	2794.32	23.99ms	51.36ms	0
3000	2957.67	37.27ms	83.58ms	0
3200	3157.53	50.46ms	141.05ms	0
3400	3354.56	87.26ms	214.78ms	0
3600	3560.52	296.67ms	709.63ms	0
3800	3730.38	801.05ms	1.64s	0
4000	3596.82	3.20s	7.74s	0
