step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.05	16.80ms	41.85ms	0
2200	2197.42	24.28ms	59.81ms	0
2400	2372.12	18.90ms	46.62ms	0
2600	2580.35	32.50ms	71.29ms	0
2800	2789.90	31.96ms	122.05ms	0
3000	2959.54	50.21ms	142.59ms	0
3200	3163.50	96.52ms	250.11ms	0
3400	3356.81	261.19ms	1.38s	0
3600	3549.52	197.07ms	408.58ms	0
3800	3674.73	1.29s	2.60s	0
4000	3590.61	3.11s	8.29s	0
