step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1993.24	18.00ms	50.11ms	0
2200	2197.48	17.24ms	41.47ms	0
2400	2373.55	28.85ms	65.02ms	0
2600	2571.63	26.21ms	73.92ms	0
2800	2795.13	71.55ms	428.54ms	0
3000	2958.44	67.55ms	437.50ms	0
3200	3161.49	62.57ms	152.19ms	0
3400	3350.46	194.63ms	577.02ms	0
3600	3554.26	332.79ms	587.26ms	0
3800	3337.32	4.89s	7.20s	0
4000	3472.53	4.13s	7.88s	0
