step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.03	11.87ms	34.43ms	0
2200	2195.99	19.13ms	45.38ms	0
2400	2373.51	25.82ms	58.24ms	0
2600	2580.25	27.93ms	60.74ms	0
2800	2793.78	36.58ms	79.36ms	0
3000	2962.40	50.19ms	141.82ms	0
3200	3165.64	108.81ms	275.97ms	0
3400	3351.17	206.81ms	441.60ms	0
3600	3450.07	1.71s	2.27s	0
3800	3656.06	1.70s	2.51s	0
4000	3549.25	3.22s	6.82s	0
