step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.15	17.39ms	47.49ms	0
2200	2197.92	17.73ms	50.27ms	0
2400	2374.49	21.39ms	50.08ms	0
2600	2578.59	24.07ms	64.32ms	0
2800	2793.57	40.07ms	120.19ms	0
3000	2957.35	62.09ms	161.79ms	0
3200	3163.30	81.57ms	206.72ms	0
3400	3357.93	295.50ms	961.02ms	0
3600	3550.26	991.15ms	1.99s	0
3800	3499.74	2.60s	5.24s	0
4000	3459.11	3.79s	9.48s	0
