step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.90	16.98ms	48.77ms	0
2200	2197.54	24.98ms	57.22ms	0
2400	2374.60	22.68ms	54.33ms	0
2600	2576.50	22.72ms	57.18ms	0
2800	2793.10	34.72ms	81.47ms	0
3000	2961.68	56.77ms	158.46ms	0
3200	3161.82	79.09ms	181.63ms	0
3400	3354.97	132.44ms	352.77ms	0
3600	3552.76	707.85ms	1.45s	0
3800	3541.09	2.64s	4.80s	0
4000	3570.66	3.14s	8.53s	0
