step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.61	13.05ms	37.12ms	0
2200	2197.06	24.80ms	55.62ms	0
2400	2371.57	24.74ms	60.83ms	0
2600	2580.27	29.85ms	63.46ms	0
2800	2795.65	29.91ms	64.99ms	0
3000	2951.37	37.65ms	84.54ms	0
3200	3163.29	57.74ms	132.99ms	0
3400	3349.82	108.58ms	226.05ms	0
3600	3530.21	997.10ms	1.94s	0
3800	3625.01	1.53s	2.73s	0
4000	3653.17	2.37s	5.13s	0
