step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.19	11.71ms	34.91ms	0
2200	2196.36	21.84ms	57.25ms	0
2400	2371.43	26.77ms	58.05ms	0
2600	2580.35	27.84ms	65.92ms	0
2800	2793.09	39.60ms	327.42ms	0
3000	2955.19	55.72ms	358.91ms	0
3200	3162.77	50.36ms	127.29ms	0
3400	3357.63	79.07ms	239.74ms	0
3600	3560.22	166.37ms	412.42ms	0
3800	3663.62	1.01s	2.58s	0
4000	3533.25	3.95s	8.44s	0
