step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.22	14.37ms	46.14ms	0
2200	2195.22	19.52ms	50.08ms	0
2400	2372.77	18.44ms	52.13ms	0
2600	2578.92	26.87ms	183.81ms	0
2800	2794.68	30.64ms	65.09ms	0
3000	2960.77	49.38ms	256.38ms	0
3200	3158.82	53.11ms	136.70ms	0
3400	3357.35	81.29ms	205.82ms	0
3600	3559.14	243.33ms	721.41ms	0
3800	3711.15	869.02ms	2.05s	0
4000	3585.29	3.50s	8.22s	0
