step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.42	18.14ms	52.96ms	0
2200	2197.23	23.00ms	53.50ms	0
2400	2371.11	21.77ms	50.62ms	0
2600	2577.74	28.13ms	80.64ms	0
2800	2794.60	37.06ms	92.99ms	0
3000	2958.92	51.37ms	134.01ms	0
3200	3161.65	111.70ms	241.15ms	0
3400	3356.25	349.75ms	934.40ms	0
3600	3387.95	3.06s	3.88s	0
3800	3533.14	1.90s	4.09s	0
4000	3539.91	3.36s	6.91s	0
