step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.17	18.58ms	47.49ms	0
2200	2197.58	20.57ms	49.69ms	0
2400	2374.99	16.60ms	42.30ms	0
2600	2580.73	25.85ms	135.81ms	0
2800	2794.82	27.59ms	95.10ms	0
3000	2950.44	205.26ms	934.40ms	0
3200	3152.72	97.46ms	275.97ms	0
3400	3352.35	462.91ms	1.46s	0
3600	3566.35	683.42ms	2.16s	0
3800	3572.05	2.46s	4.52s	0
4000	3597.91	3.28s	8.02s	0
