step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.04	19.06ms	54.01ms	0
2200	2195.35	24.90ms	56.32ms	0
2400	2374.37	25.33ms	59.58ms	0
2600	2578.47	32.18ms	87.49ms	0
2800	2792.77	48.05ms	148.35ms	0
3000	2957.96	61.55ms	183.42ms	0
3200	3163.06	63.97ms	163.20ms	0
3400	3349.08	524.30ms	1.26s	0
3600	3565.97	1.01s	2.51s	0
3800	3753.87	476.93ms	1.17s	0
4000	3623.06	2.83s	7.13s	0
