phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	2m	347Mi	2981m	22801Mi	5m	70Mi
5m	57Mi
6m	68Mi
6m	67Mi
3m	67Mi
4m	67Mi
5m	81Mi
6m	73Mi
7m	66Mi
running	11s		2981m	22801Mi	5m	70Mi
5m	57Mi
6m	68Mi
6m	67Mi
3m	67Mi
4m	67Mi
5m	81Mi
6m	73Mi
7m	66Mi
running	21s		1873m	21398Mi	14m	70Mi
17m	57Mi
18m	68Mi
14m	67Mi
13m	67Mi
15m	67Mi
27m	78Mi
20m	74Mi
15m	66Mi
running	31s	797m	38Mi	2389m	20047Mi	33m	70Mi
46m	55Mi
48m	65Mi
35m	67Mi
37m	67Mi
35m	67Mi
74m	70Mi
54m	66Mi
39m	67Mi
running	42s	797m	38Mi	2389m	20047Mi	33m	70Mi
46m	55Mi
48m	65Mi
35m	67Mi
37m	67Mi
35m	67Mi
74m	70Mi
54m	66Mi
39m	67Mi
running	52s	757m	40Mi	2719m	20202Mi	38m	65Mi
38m	55Mi
51m	61Mi
40m	62Mi
35m	67Mi
38m	59Mi
81m	72Mi
50m	66Mi
34m	64Mi
running	62s	801m	39Mi	2311m	20428Mi	36m	65Mi
40m	55Mi
43m	64Mi
36m	62Mi
36m	67Mi
36m	59Mi
77m	71Mi
53m	65Mi
35m	64Mi
running	73s	2107m	285Mi	2742m	18860Mi	41m	65Mi
49m	57Mi
60m	63Mi
49m	58Mi
45m	59Mi
44m	62Mi
126m	84Mi
69m	66Mi
43m	63Mi
running	83s	2107m	285Mi	2742m	18860Mi	41m	65Mi
49m	57Mi
60m	63Mi
49m	58Mi
45m	59Mi
44m	62Mi
126m	84Mi
69m	66Mi
43m	63Mi
running	94s	5092m	432Mi	8995m	19752Mi	61m	64Mi
42m	58Mi
91m	69Mi
58m	59Mi
62m	60Mi
58m	64Mi
252m	93Mi
109m	77Mi
59m	63Mi
running	104s	4912m	416Mi	11615m	20193Mi	61m	64Mi
43m	56Mi
91m	71Mi
59m	63Mi
62m	64Mi
58m	66Mi
249m	86Mi
111m	78Mi
58m	70Mi
running	114s	4912m	416Mi	11615m	20193Mi	61m	64Mi
43m	56Mi
91m	71Mi
59m	63Mi
62m	64Mi
58m	66Mi
249m	86Mi
111m	78Mi
58m	70Mi
running	125s	5183m	355Mi	11085m	20586Mi	61m	64Mi
40m	56Mi
86m	73Mi
57m	64Mi
61m	67Mi
60m	67Mi
257m	95Mi
112m	77Mi
57m	71Mi
running	135s	3654m	424Mi	9421m	21583Mi	46m	64Mi
34m	57Mi
67m	71Mi
45m	69Mi
46m	66Mi
41m	67Mi
182m	91Mi
79m	81Mi
44m	71Mi
running	145s	3654m	424Mi	9421m	21583Mi	46m	64Mi
34m	57Mi
67m	71Mi
45m	69Mi
46m	66Mi
41m	67Mi
182m	91Mi
79m	81Mi
44m	71Mi
running	155s	35m	275Mi	1681m	21749Mi	5m	64Mi
6m	57Mi
4m	71Mi
6m	69Mi
5m	66Mi
6m	67Mi
6m	91Mi
7m	81Mi
7m	71Mi
running	166s	2542m	494Mi	4658m	22268Mi	46m	65Mi
33m	57Mi
63m	69Mi
43m	69Mi
47m	66Mi
42m	67Mi
180m	84Mi
83m	78Mi
42m	67Mi
running	176s	2542m	494Mi	4658m	22268Mi	46m	65Mi
33m	57Mi
63m	69Mi
43m	69Mi
47m	66Mi
42m	67Mi
180m	84Mi
