step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.26	12.15ms	36.03ms	0
2200	2197.80	17.33ms	44.48ms	0
2400	2374.00	25.37ms	55.94ms	0
2600	2577.82	23.26ms	62.88ms	0
2800	2792.60	41.97ms	137.34ms	0
3000	2957.70	56.35ms	162.30ms	0
3200	3160.03	85.21ms	239.87ms	0
3400	3348.92	171.12ms	516.09ms	0
3600	3566.61	545.50ms	1.29s	0
3800	3472.86	3.11s	5.82s	0
4000	3555.04	3.25s	8.66s	0
