step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.57	13.88ms	41.34ms	0
2200	2194.93	17.45ms	41.57ms	0
2400	2373.38	26.36ms	60.48ms	0
2600	2577.45	24.04ms	53.92ms	0
2800	2792.38	34.70ms	83.58ms	0
3000	2958.59	58.66ms	175.10ms	0
3200	3160.97	95.39ms	227.71ms	0
3400	3355.94	369.15ms	957.44ms	0
3600	3511.08	1.06s	1.65s	0
3800	3617.78	1.15s	2.85s	0
4000	3563.38	2.66s	6.55s	0
