step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1994.55	14.69ms	41.22ms	0
2200	2196.31	17.83ms	48.26ms	0
2400	2371.31	24.76ms	82.88ms	0
2600	2577.80	25.45ms	133.63ms	0
2800	2795.00	30.42ms	179.58ms	0
3000	2959.76	59.22ms	331.26ms	0
3200	3163.24	67.43ms	390.40ms	0
3400	3357.90	128.95ms	445.95ms	0
3600	3567.19	189.23ms	423.93ms	0
3800	3662.21	1.40s	2.92s	0
4000	3616.01	2.64s	7.27s	0
