step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.86	15.60ms	45.92ms	0
2200	2197.45	25.50ms	58.56ms	0
2400	2373.49	19.11ms	49.50ms	0
2600	2578.57	30.61ms	72.64ms	0
2800	2793.35	35.69ms	95.10ms	0
3000	2956.21	50.26ms	132.10ms	0
3200	3157.63	84.86ms	235.52ms	0
3400	3348.31	341.67ms	958.46ms	0
3600	3389.67	2.58s	4.34s	0
3800	3438.90	3.35s	6.13s	0
4000	3514.15	3.75s	9.18s	0
