step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.36	14.55ms	43.04ms	0
2200	2194.79	16.82ms	42.37ms	0
2400	2375.00	16.35ms	39.62ms	0
2600	2579.57	19.20ms	41.98ms	0
2800	2795.47	32.70ms	69.18ms	0
3000	2962.03	34.65ms	87.23ms	0
3200	3163.27	51.14ms	117.63ms	0
3400	3355.86	74.62ms	189.82ms	0
3600	3567.61	157.83ms	388.35ms	0
3800	3748.33	425.22ms	899.07ms	0
4000	3620.65	3.20s	8.07s	0
