step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1994.80	12.93ms	37.47ms	0
2200	2194.90	19.95ms	50.37ms	0
2400	2372.91	25.07ms	58.75ms	0
2600	2580.79	19.20ms	43.62ms	0
2800	2796.00	33.51ms	66.75ms	0
3000	2960.18	37.86ms	93.38ms	0
3200	3160.02	47.82ms	145.54ms	0
3400	3358.52	92.51ms	257.41ms	0
3600	3560.56	196.49ms	518.14ms	0
3800	3632.37	2.63s	3.42s	0
4000	3571.29	3.41s	7.74s	0
