step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1992.53	20.99ms	53.57ms	0
2200	2195.07	25.33ms	57.50ms	0
2400	2373.41	26.85ms	59.42ms	0
2600	2578.16	22.75ms	58.46ms	0
2800	2793.85	39.08ms	98.82ms	0
3000	2959.80	55.27ms	203.65ms	0
3200	3164.84	91.70ms	253.18ms	0
3400	3356.89	214.56ms	743.42ms	0
3600	3525.14	1.47s	2.47s	0
3800	3528.10	2.56s	4.88s	0
4000	3564.71	3.38s	8.49s	0
