phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	1163m	56Mi	1550m	5286Mi	20m	45Mi
running	114s	5322m	372Mi	9683m	7630Mi	56m	63Mi
83m	65Mi
44m	50Mi
60m	62Mi
107m	71Mi
60m	61Mi
254m	87Mi
58m	62Mi
61m	65Mi
running	124s	4916m	411Mi	10135m	8577Mi	56m	63Mi
83m	68Mi
53m	53Mi
61m	63Mi
110m	75Mi
60m	61Mi
262m	86Mi
59m	63Mi
62m	64Mi
running	134s	3201m	184Mi	8446m	9331Mi	31m	63Mi
47m	71Mi
27m	53Mi
37m	63Mi
66m	76Mi
34m	61Mi
142m	89Mi
36m	61Mi
38m	64Mi
running	145s	3201m	184Mi	8446m	9331Mi	31m	63Mi
47m	71Mi
27m	53Mi
37m	63Mi
66m	76Mi
34m	61Mi
142m	89Mi
36m	61Mi
38m	64Mi
running	155s	2483m	230Mi	6932m	7331Mi	33m	64Mi
41m	71Mi
34m	53Mi
31m	63Mi
53m	77Mi
34m	64Mi
131m	88Mi
36m	62Mi
30m	64Mi
running	166s	4960m	345Mi	9505m	8245Mi	57m	64Mi
88m	72Mi
42m	53Mi
62m	64Mi
109m	74Mi
60m	65Mi
250m	99Mi
61m	63Mi
68m	64Mi
running	176s	4960m	345Mi	9505m	8245Mi	57m	64Mi
88m	72Mi
42m	53Mi
62m	64Mi
109m	74Mi
60m	65Mi
250m	99Mi
61m	63Mi
68m	64Mi
running	186s	4721m	424Mi	9777m	9191Mi	56m	64Mi
85m	69Mi
41m	53Mi
69m	64Mi
102m	74Mi
55m	65Mi
259m	99Mi
57m	63Mi
63m	64Mi
running	197s	5454m	293Mi	11450m	10344Mi	63m	64Mi
79m	69Mi
44m	53Mi
62m	64Mi
114m	73Mi
57m	65Mi
248m	90Mi
59m	63Mi
62m	63Mi
running	207s	5454m	293Mi	11450m	10344Mi	63m	64Mi
79m	69Mi
44m	53Mi
62m	64Mi
114m	73Mi
57m	65Mi
248m	90Mi
59m	63Mi
62m	63Mi
running	217s	4511m	424Mi	10969m	11398Mi	60m	64Mi
85m	71Mi
39m	53Mi
60m	64Mi
105m	75Mi
57m	64Mi
251m	95Mi
57m	63Mi
62m	67Mi
running	228s	3992m	499Mi	10550m	12512Mi	58m	67Mi
85m	72Mi
45m	56Mi
63m	64Mi
111m	72Mi
58m	63Mi
248m	90Mi
58m	65Mi
61m	67Mi
running	238s	3992m	499Mi	10550m	12512Mi	58m	67Mi
85m	72Mi
45m	56Mi
63m	64Mi
111m	72Mi
58m	63Mi
248m	90Mi
58m	65Mi
61m	67Mi
running	248s	5037m	522Mi	13304m	9911Mi	58m	65Mi
92m	70Mi
39m	56Mi
63m	64Mi
106m	73Mi
54m	63Mi
253m	100Mi
58m	66Mi
62m	64Mi
running	259s	4844m	516Mi	11397m	10936Mi	57m	65Mi
82m	72Mi
44m	56Mi
61m	64Mi
106m	71Mi
55m	62Mi
248m	88Mi
58m	65Mi
64m	63Mi
running	269s	4784m	561Mi	9954m	11892Mi	60m	65Mi
89m	68Mi
42m	56Mi
61m	64Mi
104m	72Mi
57m	62Mi
251m	93Mi
57m	64Mi
58m	63Mi
running	279s	4784m	561Mi	9954m	11892Mi	60m	65Mi
89m	68Mi
42m	56Mi
61m	64Mi
104m	72Mi
57m	62Mi
251m	93Mi
57m	64Mi
58m	63Mi
running	290s	4831m	602Mi	10125m	12828Mi	60m	65Mi
82m	68Mi
44m	56Mi
62m	64Mi
111m	70Mi
56m	62Mi
247m	100Mi
58m	64Mi
62m	64Mi
running	300s	3905m	595Mi	11867m	13172Mi	59m	67Mi
85m	71Mi
40m	56Mi
61m	66Mi
106m	72Mi
57m	62Mi
248m	99Mi
58m	64Mi
60m	64Mi
running	310s	3905m	595Mi	11867m	13172Mi	59m	67Mi
85m	71Mi
40m	56Mi
61m	66Mi
106m	72Mi
57m	62Mi
248m	99Mi
58m	64Mi
60m	64Mi
running	321s	4912m	701Mi	13058m	11620Mi	57m	67Mi
87m	68Mi
40m	56Mi
61m	66Mi
105m	75Mi
59m	63Mi
256m	94Mi
57m	64Mi
62m	65Mi
running	331s	4712m	722Mi	10747m	12694Mi	55m	65Mi
83m	69Mi
45m	55Mi
61m	66Mi
107m	70Mi
63m	63Mi
252m	90Mi
64m	65Mi
64m	65Mi
running	341s	4712m	722Mi	10747m	12694Mi	55m	65Mi
83m	69Mi
45m	55Mi
61m	66Mi
107m	70Mi
63m	63Mi
252m	90Mi
64m	65Mi
64m	65Mi
running	352s	4511m	653Mi	10462m	13644Mi	57m	66Mi
89m	72Mi
43m	55Mi
68m	70Mi
107m	77Mi
59m	65Mi
245m	94Mi
62m	64Mi
64m	66Mi
running	362s	4446m	753Mi	11493m	14658Mi	57m	66Mi
85m	69Mi
45m	55Mi
65m	71Mi
108m	70Mi
55m	65Mi
250m	94Mi
58m	64Mi
64m	65Mi
running	372s	4446m	753Mi	11493m	14658Mi	57m	66Mi
85m	69Mi
45m	55Mi
65m	71Mi
108m	70Mi
55m	65Mi
250m	94Mi
58m	64Mi
64m	65Mi
running	382s	3297m	895Mi	9383m	12783Mi	61m	65Mi
85m	70Mi
42m	55Mi
68m	68Mi
107m	74Mi
65m	64Mi
250m	102Mi
57m	64Mi
66m	65Mi
running	393s	5527m	919Mi	10505m	12625Mi	59m	67Mi
82m	72Mi
43m	55Mi
63m	66Mi
101m	73Mi
55m	65Mi
246m	101Mi
58m	65Mi
63m	63Mi
running	403s	5527m	919Mi	10505m	12625Mi	59m	67Mi
82m	72Mi
43m	55Mi
63m	66Mi
101m	73Mi
55m	65Mi
246m	101Mi
58m	65Mi
63m	63Mi
running	413s	4928m	780Mi	11989m	13839Mi	60m	67Mi
84m	71Mi
40m	55Mi
63m	66Mi
110m	76Mi
57m	63Mi
252m	100Mi
58m	65Mi
61m	64Mi
running	424s	4032m	968Mi	9249m	14626Mi	59m	67Mi
83m	69Mi
44m	55Mi
62m	66Mi
107m	78Mi
57m	64Mi
256m	92Mi
58m	64Mi
60m	64Mi
running	434s	4307m	962Mi	11249m	15757Mi	56m	67Mi
81m	69Mi
40m	55Mi
61m	66Mi
105m	76Mi
56m	64Mi
246m	96Mi
60m	63Mi
61m	64Mi
running	444s	4307m	962Mi	11249m	15757Mi	56m	67Mi
81m	69Mi
40m	55Mi
61m	66Mi
105m	76Mi
56m	64Mi
246m	96Mi
60m	63Mi
61m	64Mi
running	455s	3370m	951Mi	12419m	13590Mi	35m	65Mi
46m	66Mi
23m	55Mi
34m	66Mi
61m	76Mi
29m	64Mi
133m	96Mi
32m	63Mi
35m	66Mi
