step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.41	11.42ms	33.31ms	0
2200	2194.98	21.88ms	54.65ms	0
2400	2373.54	16.21ms	36.74ms	0
2600	2580.82	23.03ms	93.57ms	0
2800	2795.63	39.34ms	200.70ms	0
3000	2958.47	44.96ms	244.99ms	0
3200	3158.19	85.86ms	553.98ms	0
3400	3349.34	192.52ms	892.93ms	0
3600	3565.88	229.61ms	518.40ms	0
3800	3672.55	843.09ms	2.27s	0
4000	3556.85	3.47s	8.12s	0
