step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.18	14.21ms	41.60ms	0
2200	2197.43	16.99ms	43.46ms	0
2400	2373.25	32.14ms	66.82ms	0
2600	2579.59	29.12ms	61.95ms	0
2800	2795.07	37.25ms	82.24ms	0
3000	2952.35	46.12ms	161.41ms	0
3200	3159.02	82.34ms	182.14ms	0
3400	3355.51	413.52ms	1.22s	0
3600	3444.03	1.95s	2.42s	0
3800	3511.81	2.24s	4.42s	0
4000	3435.20	3.74s	8.45s	0
