step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.14	14.05ms	42.85ms	0
2200	2197.13	24.04ms	52.96ms	0
2400	2372.80	20.71ms	50.37ms	0
2600	2577.68	19.71ms	46.49ms	0
2800	2793.34	26.44ms	64.32ms	0
3000	2961.37	44.08ms	91.65ms	0
3200	3161.30	47.52ms	156.41ms	0
3400	3350.81	72.42ms	184.70ms	0
3600	3566.93	263.40ms	735.23ms	0
3800	3602.58	1.80s	3.65s	0
4000	3576.38	3.55s	8.34s	0
