step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.04	17.13ms	52.00ms	0
2200	2195.96	22.93ms	56.64ms	0
2400	2370.46	25.63ms	60.35ms	0
2600	2572.10	24.32ms	71.55ms	0
2800	2788.86	29.81ms	121.60ms	0
3000	2961.92	63.65ms	315.90ms	0
3200	3161.41	51.13ms	205.05ms	0
3400	3336.22	171.40ms	636.41ms	0
3600	3546.01	246.87ms	682.49ms	0
3800	3647.84	981.81ms	2.45s	0
4000	3625.52	2.99s	5.69s	0
