step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.97	20.97ms	52.70ms	0
2200	2196.05	18.93ms	49.53ms	0
2400	2373.44	18.26ms	43.87ms	0
2600	2580.10	32.15ms	86.53ms	0
2800	2794.12	39.78ms	212.22ms	0
3000	2957.97	40.06ms	132.22ms	0
3200	3164.70	81.93ms	446.72ms	0
3400	3356.46	158.82ms	470.27ms	0
3600	3565.32	241.38ms	658.43ms	0
3800	3698.53	1.05s	1.78s	0
4000	3640.60	2.58s	5.37s	0
