step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.64	14.47ms	46.81ms	0
2200	2196.34	20.13ms	47.62ms	0
2400	2374.48	19.41ms	46.40ms	0
2600	2580.74	18.18ms	42.46ms	0
2800	2796.61	27.25ms	57.47ms	0
3000	2962.04	35.69ms	83.20ms	0
3200	3158.75	59.38ms	200.06ms	0
3400	3354.57	91.17ms	262.91ms	0
3600	3567.16	202.20ms	557.57ms	0
3800	3688.27	778.49ms	2.15s	0
4000	3586.36	3.22s	8.12s	0
