step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.10	13.06ms	40.29ms	0
2200	2197.66	21.63ms	50.11ms	0
2400	2374.52	24.64ms	54.75ms	0
2600	2576.32	26.69ms	71.29ms	0
2800	2792.14	33.72ms	93.18ms	0
3000	2959.04	54.63ms	125.31ms	0
3200	3154.53	77.38ms	196.74ms	0
3400	3356.29	152.15ms	428.54ms	0
3600	3558.74	830.44ms	1.63s	0
3800	3451.21	3.27s	5.89s	0
4000	3566.85	3.53s	8.54s	0
