step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.49	13.98ms	42.30ms	0
2200	2197.17	23.74ms	52.51ms	0
2400	2369.33	17.10ms	42.33ms	0
2600	2577.23	20.26ms	45.69ms	0
2800	2790.79	20.92ms	53.47ms	0
3000	2962.27	46.62ms	96.57ms	0
3200	3157.52	46.36ms	128.51ms	0
3400	3359.20	104.60ms	254.98ms	0
3600	3565.43	301.21ms	619.52ms	0
3800	3654.82	1.49s	2.27s	0
4000	3653.76	2.51s	5.18s	0
