     1.001089136,S0,1,13.31,Joules,power/energy-pkg/,1001247833,100.00,,
     1.001089136,S1,1,9.41,Joules,power/energy-pkg/,1001272158,100.00,,
     2.002611499,S0,1,13.98,Joules,power/energy-pkg/,1001515586,100.00,,
     2.002611499,S1,1,9.37,Joules,power/energy-pkg/,1001547112,100.00,,
     3.004070304,S0,1,13.45,Joules,power/energy-pkg/,1001449100,100.00,,
     3.004070304,S1,1,10.09,Joules,power/energy-pkg/,1001442926,100.00,,
     4.005487508,S0,1,13.16,Joules,power/energy-pkg/,1001390906,100.00,,
     4.005487508,S1,1,9.21,Joules,power/energy-pkg/,1001396535,100.00,,
     5.006952191,S0,1,19.69,Joules,power/energy-pkg/,1001445936,100.00,,
     5.006952191,S1,1,15.78,Joules,power/energy-pkg/,1001427650,100.00,,
     6.008273789,S0,1,37.26,Joules,power/energy-pkg/,1001315668,100.00,,
     6.008273789,S1,1,32.58,Joules,power/energy-pkg/,1001272245,100.00,,
     7.009588658,S0,1,41.76,Joules,power/energy-pkg/,1001290176,100.00,,
     7.009588658,S1,1,34.96,Joules,power/energy-pkg/,1001290128,100.00,,
     8.010931755,S0,1,41.64,Joules,power/energy-pkg/,1001332143,100.00,,
     8.010931755,S1,1,35.20,Joules,power/energy-pkg/,1001355952,100.00,,
     9.012309215,S0,1,40.37,Joules,power/energy-pkg/,1001368145,100.00,,
     9.012309215,S1,1,34.70,Joules,power/energy-pkg/,1001357222,100.00,,
    10.013725368,S0,1,42.48,Joules,power/energy-pkg/,1001379576,100.00,,
    10.013725368,S1,1,34.34,Joules,power/energy-pkg/,1001399992,100.00,,
    11.015006812,S0,1,40.71,Joules,power/energy-pkg/,1001238779,100.00,,
    11.015006812,S1,1,34.52,Joules,power/energy-pkg/,1001216173,100.00,,
    12.015796116,S0,1,41.29,Joules,power/energy-pkg/,1000776242,100.00,,
    12.015796116,S1,1,33.95,Joules,power/energy-pkg/,1000767193,100.00,,
    13.016984696,S0,1,41.58,Joules,power/energy-pkg/,1001168632,100.00,,
    13.016984696,S1,1,33.74,Joules,power/energy-pkg/,1001171034,100.00,,
    14.018212893,S0,1,41.58,Joules,power/energy-pkg/,1001219207,100.00,,
    14.018212893,S1,1,32.57,Joules,power/energy-pkg/,1001217297,100.00,,
    15.019108058,S0,1,43.37,Joules,power/energy-pkg/,1000919540,100.00,,
    15.019108058,S1,1,34.46,Joules,power/energy-pkg/,1000921856,100.00,,
    16.020357361,S0,1,42.99,Joules,power/energy-pkg/,1001211927,100.00,,
    16.020357361,S1,1,34.67,Joules,power/energy-pkg/,1001215833,100.00,,
    17.020629423,S0,1,40.50,Joules,power/energy-pkg/,1000229664,100.00,,
    17.020629423,S1,1,34.92,Joules,power/energy-pkg/,1000227237,100.00,,
    18.021022655,S0,1,40.90,Joules,power/energy-pkg/,1000388195,100.00,,
    18.021022655,S1,1,35.92,Joules,power/energy-pkg/,1000389885,100.00,,
    19.021422131,S0,1,41.71,Joules,power/energy-pkg/,1000374650,100.00,,
    19.021422131,S1,1,34.75,Joules,power/energy-pkg/,1000380889,100.00,,
    20.021808937,S0,1,42.43,Joules,power/energy-pkg/,1000377107,100.00,,
    20.021808937,S1,1,34.65,Joules,power/energy-pkg/,1000362048,100.00,,
    21.023015320,S0,1,43.63,Joules,power/energy-pkg/,1001193806,100.00,,
    21.023015320,S1,1,34.22,Joules,power/energy-pkg/,1001200945,100.00,,
    22.023800552,S0,1,42.31,Joules,power/energy-pkg/,1000769744,100.00,,
    22.023800552,S1,1,34.78,Joules,power/energy-pkg/,1000765921,100.00,,
    23.024347779,S0,1,42.83,Joules,power/energy-pkg/,1000539597,100.00,,
    23.024347779,S1,1,35.36,Joules,power/energy-pkg/,1000536662,100.00,,
    24.025239161,S0,1,44.91,Joules,power/energy-pkg/,1000874536,100.00,,
    24.025239161,S1,1,38.40,Joules,power/energy-pkg/,1000880170,100.00,,
    25.026453845,S0,1,46.17,Joules,power/energy-pkg/,1001199956,100.00,,
    25.026453845,S1,1,40.01,Joules,power/energy-pkg/,1001195237,100.00,,
    26.027646258,S0,1,44.42,Joules,power/energy-pkg/,1001178931,100.00,,
    26.027646258,S1,1,38.72,Joules,power/energy-pkg/,1001192552,100.00,,
    27.028346144,S0,1,45.25,Joules,power/energy-pkg/,1000679855,100.00,,
    27.028346144,S1,1,38.06,Joules,power/energy-pkg/,1000665149,100.00,,
    28.028543458,S0,1,44.33,Joules,power/energy-pkg/,1000190816,100.00,,
    28.028543458,S1,1,39.26,Joules,power/energy-pkg/,1000193404,100.00,,
    29.029752419,S0,1,45.25,Joules,power/energy-pkg/,1001202686,100.00,,
    29.029752419,S1,1,39.21,Joules,power/energy-pkg/,1001195450,100.00,,
    30.030224553,S0,1,46.32,Joules,power/energy-pkg/,1000454457,100.00,,
    30.030224553,S1,1,37.89,Joules,power/energy-pkg/,1000458784,100.00,,
    31.030520945,S0,1,45.88,Joules,power/energy-pkg/,1000281819,100.00,,
    31.030520945,S1,1,38.85,Joules,power/energy-pkg/,1000278767,100.00,,
    32.031735445,S0,1,45.55,Joules,power/energy-pkg/,1001203553,100.00,,
    32.031735445,S1,1,38.90,Joules,power/energy-pkg/,1001213854,100.00,,
    33.032350745,S0,1,46.65,Joules,power/energy-pkg/,1000580623,100.00,,
    33.032350745,S1,1,38.80,Joules,power/energy-pkg/,1000577009,100.00,,
    34.033562557,S0,1,45.57,Joules,power/energy-pkg/,1001198370,100.00,,
    34.033562557,S1,1,38.60,Joules,power/energy-pkg/,1001194026,100.00,,
    35.034790920,S0,1,47.05,Joules,power/energy-pkg/,1001213516,100.00,,
    35.034790920,S1,1,38.10,Joules,power/energy-pkg/,1001207680,100.00,,
    36.035982043,S0,1,47.12,Joules,power/energy-pkg/,1001181952,100.00,,
    36.035982043,S1,1,38.23,Joules,power/energy-pkg/,1001185995,100.00,,
    37.036345812,S0,1,45.82,Joules,power/energy-pkg/,1000348408,100.00,,
    37.036345812,S1,1,39.26,Joules,power/energy-pkg/,1000355819,100.00,,
    38.037573594,S0,1,47.32,Joules,power/energy-pkg/,1001210827,100.00,,
    38.037573594,S1,1,38.78,Joules,power/energy-pkg/,1001207846,100.00,,
    39.038781397,S0,1,46.98,Joules,power/energy-pkg/,1001187867,100.00,,
    39.038781397,S1,1,37.79,Joules,power/energy-pkg/,1001180421,100.00,,
    40.040001247,S0,1,47.86,Joules,power/energy-pkg/,1001206452,100.00,,
    40.040001247,S1,1,38.45,Joules,power/energy-pkg/,1001207499,100.00,,
    41.040347814,S0,1,46.60,Joules,power/energy-pkg/,1000334543,100.00,,
    41.040347814,S1,1,39.04,Joules,power/energy-pkg/,1000333615,100.00,,
    42.041543774,S0,1,46.51,Joules,power/energy-pkg/,1001206473,100.00,,
    42.041543774,S1,1,38.53,Joules,power/energy-pkg/,1001207178,100.00,,
    43.042791677,S0,1,47.53,Joules,power/energy-pkg/,1001239265,100.00,,
