step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.52	12.10ms	34.11ms	0
2200	2196.70	17.86ms	45.15ms	0
2400	2373.94	25.31ms	64.77ms	0
2600	2580.16	26.62ms	56.16ms	0
2800	2790.82	30.71ms	121.21ms	0
3000	2960.07	43.97ms	170.75ms	0
3200	3160.58	62.02ms	299.77ms	0
3400	3354.88	87.39ms	251.90ms	0
3600	3569.41	225.26ms	676.35ms	0
3800	3698.37	928.26ms	2.33s	0
4000	3547.08	3.56s	8.50s	0
