step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.31	19.26ms	50.75ms	0
2200	2197.45	21.63ms	51.87ms	0
2400	2371.84	29.00ms	62.59ms	0
2600	2576.22	26.76ms	62.97ms	0
2800	2790.48	48.68ms	188.80ms	0
3000	2956.09	122.04ms	476.67ms	0
3200	3155.91	93.77ms	320.77ms	0
3400	3356.59	163.22ms	415.23ms	0
3600	3462.28	2.21s	2.98s	0
3800	3736.87	662.14ms	1.50s	0
4000	3484.91	3.63s	9.87s	0
