phase	pod	status	restarts	node
pre_steady	composepost-service-sb-esrev0-ctr-869cb4b5ff-5p264	Running	0	node-1
pre_steady	elasticsearch-sb-esrev0-ctr-75b7c5495b-8t7vd	Running	0	node-9
pre_steady	hometimeline-cache-sb-esrev0-ctr-7bc6c6d9d7-xl9gm	Running	0	node-1
pre_steady	hometimeline-service-sb-esrev0-ctr-bd8f457db-9qrmf	Running	0	node-1
pre_steady	jaeger-sb-esrev0-ctr-55b94c5479-c9q2q	Running	0	node-9
pre_steady	media-service-sb-esrev0-ctr-79c66ddb77-jbtz9	Running	0	node-5
pre_steady	otelcol-sb-esrev0-ctr-2s624	Running	0	node-1
pre_steady	otelcol-sb-esrev0-ctr-g4fqq	Running	0	node-7
pre_steady	otelcol-sb-esrev0-ctr-hlpm7	Running	0	node-4
pre_steady	otelcol-sb-esrev0-ctr-k87q6	Running	0	node-6
pre_steady	otelcol-sb-esrev0-ctr-lm577	Running	0	node-9
pre_steady	otelcol-sb-esrev0-ctr-m2vh2	Running	0	node-3
pre_steady	otelcol-sb-esrev0-ctr-n644b	Running	0	node-8
pre_steady	otelcol-sb-esrev0-ctr-v5jq9	Running	0	node-5
pre_steady	otelcol-sb-esrev0-ctr-z92rl	Running	0	node-2
pre_steady	post-cache-sb-esrev0-ctr-745f669478-cj4hw	Running	0	node-6
pre_steady	post-db-sb-esrev0-ctr-6b4477789c-89nsc	Running	0	node-6
pre_steady	post-storage-service-sb-esrev0-ctr-df7545c7d-xmtzb	Running	0	node-6
pre_steady	social-cache-sb-esrev0-ctr-d7dffbd79-xvvh8	Running	0	node-2
pre_steady	social-db-sb-esrev0-ctr-6d8dcd5d9d-bpnwz	Running	0	node-2
pre_steady	socialgraph-service-sb-esrev0-ctr-588794648c-hv9rv	Running	0	node-2
pre_steady	text-service-sb-esrev0-ctr-74f566b99b-hx2km	Running	0	node-5
pre_steady	tracepressure-service-sb-esrev0-ctr-j9vdm	Running	0	node-7
